location_id,city,apparent_temperature,cloud_cover,precipitation,rain,snow,soil_temperature,temperature,wind_speed,date
0,Paris,17.287,81.5,0.0,0.0,0.0,20.1,19.25,18.821,2020-06-30
0,Paris,19.571,59.292,0.204,0.204,0.0,20.508,19.846,15.133,2020-07-01
0,Paris,16.012,68.542,0.008,0.008,0.0,19.188,17.667,14.338,2020-07-02
0,Paris,16.075,49.917,0.0,0.0,0.0,19.442,17.804,11.854,2020-07-03
0,Paris,17.583,73.292,0.0,0.0,0.0,20.012,19.529,21.217,2020-07-04
0,Paris,19.129,80.125,0.021,0.021,0.0,21.396,20.488,21.067,2020-07-05
0,Paris,13.183,44.5,0.0,0.0,0.0,19.033,16.3,16.8,2020-07-06
0,Paris,16.562,22.958,0.0,0.0,0.0,20.158,17.625,6.879,2020-07-07
0,Paris,19.662,40.208,0.0,0.0,0.0,21.679,20.529,12.712,2020-07-08
0,Paris,23.112,27.083,0.0,0.0,0.0,24.338,23.45,12.479,2020-07-09
0,Paris,16.929,59.625,0.004,0.004,0.0,21.925,19.062,16.221,2020-07-10
0,Paris,15.542,21.958,0.0,0.0,0.0,21.225,17.925,11.371,2020-07-11
0,Paris,17.175,44.083,0.0,0.0,0.0,22.033,19.271,12.446,2020-07-12
0,Paris,19.092,46.167,0.0,0.0,0.0,23.529,20.942,10.921,2020-07-13
0,Paris,17.754,90.75,0.062,0.062,0.0,20.967,18.567,9.354,2020-07-14
0,Paris,17.358,92.958,0.083,0.083,0.0,20.142,18.483,10.879,2020-07-15
0,Paris,17.646,99.292,0.0,0.0,0.0,19.842,18.475,11.821,2020-07-16
0,Paris,20.8,74.0,0.0,0.0,0.0,22.1,20.979,7.388,2020-07-17
0,Paris,21.925,32.458,0.0,0.0,0.0,24.167,21.958,8.638,2020-07-18
0,Paris,21.921,55.542,0.0,0.0,0.0,24.871,22.25,7.958,2020-07-19
0,Paris,18.758,13.542,0.0,0.0,0.0,24.279,20.638,15.996,2020-07-20
0,Paris,17.1,5.958,0.0,0.0,0.0,23.379,19.808,14.75,2020-07-21
0,Paris,17.463,43.75,0.0,0.0,0.0,23.188,19.825,12.042,2020-07-22
0,Paris,19.75,79.0,0.0,0.0,0.0,23.792,21.196,6.596,2020-07-23
0,Paris,19.921,47.125,0.067,0.067,0.0,23.408,20.871,11.171,2020-07-24
0,Paris,20.525,94.542,0.033,0.033,0.0,22.767,21.3,14.375,2020-07-25
0,Paris,19.371,72.917,0.062,0.062,0.0,22.292,20.742,14.062,2020-07-26
0,Paris,21.287,13.333,0.0,0.0,0.0,24.046,23.383,17.667,2020-07-27
0,Paris,18.508,55.208,0.008,0.008,0.0,23.967,20.408,16.329,2020-07-28
0,Paris,18.817,22.292,0.0,0.0,0.0,23.358,19.571,5.8,2020-07-29
0,Paris,22.4,0.0,0.0,0.0,0.0,25.142,23.617,8.417,2020-07-30
0,Paris,27.875,29.125,0.0,0.0,0.0,27.983,28.583,11.933,2020-07-31
0,Paris,23.983,53.292,0.008,0.008,0.0,26.896,23.892,11.838,2020-08-01
0,Paris,18.6,88.708,0.0,0.0,0.0,24.517,20.55,13.962,2020-08-02
0,Paris,16.221,65.667,0.008,0.008,0.0,21.496,18.279,12.992,2020-08-03
0,Paris,18.287,20.167,0.0,0.0,0.0,22.771,19.262,5.904,2020-08-04
0,Paris,20.912,1.708,0.0,0.0,0.0,24.088,22.854,9.617,2020-08-05
0,Paris,24.646,14.708,0.0,0.0,0.0,26.404,25.55,5.95,2020-08-06
0,Paris,27.367,0.0,0.0,0.0,0.0,28.471,27.917,8.746,2020-08-07
0,Paris,29.133,23.375,0.0,0.0,0.0,29.55,29.492,9.404,2020-08-08
0,Paris,30.379,51.333,0.0,0.0,0.0,30.983,30.471,10.588,2020-08-09
0,Paris,28.688,86.917,0.042,0.042,0.0,29.396,27.9,8.05,2020-08-10
0,Paris,30.096,51.417,0.004,0.004,0.0,29.838,28.638,3.917,2020-08-11
0,Paris,29.121,44.917,0.05,0.05,0.0,29.704,28.046,8.642,2020-08-12
0,Paris,24.854,61.667,0.179,0.179,0.0,25.888,23.646,13.129,2020-08-13
0,Paris,22.858,72.708,0.25,0.25,0.0,23.029,21.333,9.104,2020-08-14
0,Paris,23.283,50.125,0.029,0.029,0.0,23.4,21.75,6.0,2020-08-15
0,Paris,22.154,66.792,0.058,0.058,0.0,22.779,21.179,8.612,2020-08-16
0,Paris,19.108,52.958,0.179,0.179,0.0,21.338,19.383,12.808,2020-08-17
0,Paris,21.25,50.875,0.013,0.013,0.0,22.55,21.029,6.85,2020-08-18
0,Paris,21.817,80.875,0.125,0.125,0.0,21.658,21.225,13.279,2020-08-19
0,Paris,26.279,71.333,0.021,0.021,0.0,24.442,25.092,10.838,2020-08-20
0,Paris,22.808,62.875,0.125,0.125,0.0,24.362,23.858,18.475,2020-08-21
0,Paris,18.838,60.75,0.008,0.008,0.0,22.575,20.879,19.917,2020-08-22
0,Paris,16.979,56.333,0.004,0.004,0.0,20.912,18.579,14.088,2020-08-23
0,Paris,17.029,80.167,0.0,0.0,0.0,19.842,18.162,10.217,2020-08-24
0,Paris,18.625,85.0,0.05,0.05,0.0,20.279,20.733,21.421,2020-08-25
0,Paris,16.871,71.292,0.0,0.0,0.0,21.404,19.296,18.529,2020-08-26
0,Paris,18.092,71.833,0.038,0.038,0.0,20.037,18.925,11.858,2020-08-27
0,Paris,15.712,56.792,0.292,0.292,0.0,18.862,17.012,15.217,2020-08-28
0,Paris,13.083,49.833,0.046,0.046,0.0,16.667,14.838,14.987,2020-08-29
0,Paris,13.45,70.417,0.188,0.188,0.0,16.238,15.171,16.054,2020-08-30
0,Paris,14.029,61.083,0.0,0.0,0.0,16.892,15.492,9.304,2020-08-31
0,Paris,14.088,42.042,0.008,0.008,0.0,16.596,15.496,8.263,2020-09-01
0,Paris,14.671,54.25,0.0,0.0,0.0,17.35,15.908,6.279,2020-09-02
0,Paris,19.154,68.75,0.0,0.0,0.0,20.025,20.688,11.758,2020-09-03
0,Paris,21.588,27.875,0.0,0.0,0.0,22.325,21.325,7.9,2020-09-04
0,Paris,15.4,59.875,0.054,0.054,0.0,19.612,17.154,13.25,2020-09-05
0,Paris,13.65,57.917,0.013,0.013,0.0,17.121,15.179,9.388,2020-09-06
0,Paris,15.483,45.042,0.0,0.0,0.0,17.717,16.596,6.704,2020-09-07
0,Paris,19.062,66.042,0.0,0.0,0.0,19.279,18.871,6.175,2020-09-08
0,Paris,20.713,39.25,0.0,0.0,0.0,21.708,20.625,9.579,2020-09-09
0,Paris,21.392,47.708,0.013,0.013,0.0,22.088,20.912,8.862,2020-09-10
0,Paris,20.283,40.167,0.008,0.008,0.0,21.958,20.496,7.217,2020-09-11
0,Paris,16.438,6.708,0.0,0.0,0.0,20.338,17.362,8.754,2020-09-12
0,Paris,18.279,12.208,0.0,0.0,0.0,20.512,19.171,6.558,2020-09-13
0,Paris,22.671,0.667,0.0,0.0,0.0,21.983,23.287,7.512,2020-09-14
0,Paris,24.65,25.875,0.0,0.0,0.0,24.429,25.342,8.95,2020-09-15
0,Paris,23.996,34.75,0.004,0.004,0.0,24.733,24.004,11.625,2020-09-16
0,Paris,18.325,10.875,0.0,0.0,0.0,23.433,20.921,17.95,2020-09-17
0,Paris,20.283,40.75,0.0,0.0,0.0,22.242,21.825,14.271,2020-09-18
0,Paris,24.112,80.458,0.008,0.008,0.0,23.738,24.138,10.771,2020-09-19
0,Paris,22.054,25.958,0.0,0.0,0.0,22.338,21.529,6.942,2020-09-20
0,Paris,17.5,3.083,0.0,0.0,0.0,21.379,19.325,7.917,2020-09-21
0,Paris,16.95,4.0,0.0,0.0,0.0,20.225,18.2,6.55,2020-09-22
0,Paris,17.1,62.125,0.242,0.242,0.0,19.329,18.196,16.408,2020-09-23
0,Paris,10.633,70.458,0.221,0.221,0.0,15.329,13.513,19.8,2020-09-24
0,Paris,6.704,62.625,0.067,0.067,0.0,13.375,11.688,25.854,2020-09-25
0,Paris,6.938,59.083,0.025,0.025,0.0,13.604,11.8,24.683,2020-09-26
0,Paris,8.2,100.0,0.479,0.479,0.0,12.346,12.25,28.667,2020-09-27
0,Paris,11.425,91.0,0.3,0.3,0.0,13.483,13.712,17.308,2020-09-28
0,Paris,15.492,94.875,0.058,0.058,0.0,15.204,15.658,9.321,2020-09-29
0,Paris,15.079,84.417,0.025,0.025,0.0,16.108,15.979,11.792,2020-09-30
0,Paris,11.496,93.0,0.375,0.375,0.0,14.804,13.85,16.738,2020-10-01
0,Paris,11.342,99.917,0.667,0.667,0.0,13.45,12.967,14.008,2020-10-02
0,Paris,9.888,74.208,0.225,0.225,0.0,12.704,11.621,10.217,2020-10-03
0,Paris,7.521,73.042,0.117,0.117,0.0,12.088,11.642,24.508,2020-10-04
0,Paris,8.6,97.708,0.496,0.496,0.0,12.237,12.317,25.267,2020-10-05
0,Paris,9.6,77.5,0.088,0.088,0.0,13.267,13.362,24.938,2020-10-06
0,Paris,11.117,77.083,0.038,0.038,0.0,14.054,14.067,18.55,2020-10-07
0,Paris,13.737,97.0,0.021,0.021,0.0,15.379,16.196,21.796,2020-10-08
0,Paris,13.417,85.667,0.2,0.2,0.0,15.117,14.612,11.329,2020-10-09
0,Paris,8.246,52.417,0.0,0.0,0.0,13.092,11.396,14.538,2020-10-10
0,Paris,7.925,33.333,0.025,0.025,0.0,11.858,10.467,12.538,2020-10-11
0,Paris,7.954,69.25,0.017,0.017,0.0,11.379,10.296,9.604,2020-10-12
0,Paris,7.629,87.333,0.108,0.108,0.0,10.967,10.058,12.117,2020-10-13
0,Paris,6.471,84.042,0.088,0.088,0.0,10.204,9.408,13.992,2020-10-14
0,Paris,5.817,80.167,0.004,0.004,0.0,10.487,9.321,15.646,2020-10-15
0,Paris,6.663,69.125,0.0,0.0,0.0,10.654,9.358,10.763,2020-10-16
0,Paris,8.062,80.083,0.0,0.0,0.0,11.125,9.979,6.846,2020-10-17
0,Paris,7.808,80.083,0.0,0.0,0.0,10.212,9.396,4.775,2020-10-18
0,Paris,6.475,77.833,0.0,0.0,0.0,9.908,9.508,12.638,2020-10-19
0,Paris,10.942,99.75,0.312,0.312,0.0,11.796,13.408,18.767,2020-10-20
0,Paris,14.079,69.542,0.154,0.154,0.0,14.554,16.858,23.346,2020-10-21
0,Paris,14.983,70.25,0.075,0.075,0.0,14.971,15.592,11.596,2020-10-22
0,Paris,13.979,61.708,0.033,0.033,0.0,14.692,14.838,10.312,2020-10-23
0,Paris,10.742,79.333,0.025,0.025,0.0,13.946,14.112,25.921,2020-10-24
0,Paris,9.704,96.083,0.408,0.408,0.0,12.492,12.508,18.808,2020-10-25
0,Paris,6.362,32.875,0.017,0.017,0.0,10.7,9.987,19.138,2020-10-26
0,Paris,7.167,74.875,0.183,0.183,0.0,10.392,10.542,21.4,2020-10-27
0,Paris,8.55,77.083,0.075,0.075,0.0,11.583,12.183,23.658,2020-10-28
0,Paris,10.171,98.625,0.067,0.067,0.0,12.146,12.721,18.162,2020-10-29
0,Paris,12.275,68.458,0.0,0.0,0.0,13.7,14.158,15.525,2020-10-30
0,Paris,11.892,64.083,0.067,0.067,0.0,13.571,13.921,16.675,2020-10-31
0,Paris,14.433,99.417,0.175,0.175,0.0,14.888,16.542,24.671,2020-11-01
0,Paris,13.333,79.0,0.087,0.087,0.0,15.529,15.946,23.942,2020-11-02
0,Paris,5.488,42.417,0.0,0.0,0.0,10.871,8.7,13.062,2020-11-03
0,Paris,3.613,7.583,0.0,0.0,0.0,8.179,6.212,7.508,2020-11-04
0,Paris,3.175,0.042,0.0,0.0,0.0,7.933,6.575,12.796,2020-11-05
0,Paris,4.538,11.208,0.0,0.0,0.0,7.958,7.4,11.362,2020-11-06
0,Paris,10.442,76.542,0.0,0.0,0.0,9.896,11.9,9.55,2020-11-07
0,Paris,12.558,65.417,0.013,0.013,0.0,12.279,13.604,10.142,2020-11-08
0,Paris,11.583,68.083,0.05,0.05,0.0,12.183,12.275,6.862,2020-11-09
0,Paris,11.071,64.208,0.046,0.046,0.0,12.033,11.671,5.896,2020-11-10
0,Paris,9.208,92.333,0.004,0.004,0.0,11.025,10.796,10.054,2020-11-11
0,Paris,8.671,48.625,0.029,0.029,0.0,11.342,11.167,13.108,2020-11-12
0,Paris,10.108,82.625,0.079,0.079,0.0,11.233,12.279,15.392,2020-11-13
0,Paris,10.708,75.0,0.083,0.083,0.0,12.333,13.25,17.375,2020-11-14
0,Paris,9.083,77.917,0.162,0.162,0.0,12.642,13.483,29.154,2020-11-15
0,Paris,7.85,91.0,0.0,0.0,0.0,11.621,11.454,19.125,2020-11-16
0,Paris,9.317,85.208,0.0,0.0,0.0,11.562,11.392,11.888,2020-11-17
0,Paris,8.721,31.417,0.008,0.008,0.0,10.933,11.317,14.858,2020-11-18
0,Paris,5.783,46.792,0.083,0.083,0.0,10.229,9.517,19.142,2020-11-19
0,Paris,4.121,72.708,0.0,0.0,0.0,8.188,6.496,6.571,2020-11-20
0,Paris,3.137,65.833,0.0,0.0,0.0,7.612,6.346,11.267,2020-11-21
0,Paris,4.65,88.042,0.017,0.017,0.0,7.571,6.992,6.979,2020-11-22
0,Paris,7.508,79.792,0.0,0.0,0.0,9.129,8.987,5.746,2020-11-23
0,Paris,3.354,86.0,0.0,0.0,0.0,7.554,6.138,9.775,2020-11-24
0,Paris,5.421,57.833,0.0,0.0,0.0,7.708,7.929,10.025,2020-11-25
0,Paris,3.146,7.583,0.0,0.0,0.0,6.383,5.35,5.696,2020-11-26
0,Paris,4.371,50.583,0.0,0.0,0.0,7.058,6.362,6.208,2020-11-27
0,Paris,2.662,16.5,0.0,0.0,0.0,6.008,5.288,8.008,2020-11-28
0,Paris,-0.358,45.708,0.0,0.0,0.0,4.333,2.85,8.883,2020-11-29
0,Paris,-0.817,68.875,0.004,0.004,0.0,3.546,2.35,7.617,2020-11-30
0,Paris,2.875,52.083,0.046,0.046,0.0,6.404,7.079,19.733,2020-12-01
0,Paris,4.033,92.583,0.046,0.046,0.0,7.121,6.933,11.025,2020-12-02
0,Paris,2.517,99.708,0.358,0.358,0.0,6.7,6.696,21.037,2020-12-03
0,Paris,0.483,55.792,0.025,0.025,0.0,6.258,5.167,19.929,2020-12-04
0,Paris,-0.358,74.083,0.121,0.121,0.0,4.396,4.129,18.579,2020-12-05
0,Paris,0.883,81.583,0.058,0.058,0.0,4.388,3.767,7.95,2020-12-06
0,Paris,-0.146,94.083,0.0,0.0,0.0,3.754,2.792,7.717,2020-12-07
0,Paris,-1.917,45.333,0.0,0.0,0.0,2.7,1.404,8.529,2020-12-08
0,Paris,-1.121,71.375,0.0,0.0,0.0,2.262,2.283,10.271,2020-12-09
0,Paris,1.079,95.417,0.0,0.0,0.0,4.512,4.862,14.525,2020-12-10
0,Paris,5.55,90.25,0.658,0.658,0.0,7.217,8.525,15.942,2020-12-11
0,Paris,4.675,63.042,0.112,0.112,0.0,7.508,7.8,15.367,2020-12-12
0,Paris,2.125,92.958,0.05,0.05,0.0,5.862,5.883,16.646,2020-12-13
0,Paris,7.229,86.917,0.179,0.179,0.0,8.679,10.142,17.762,2020-12-14
0,Paris,7.279,56.5,0.375,0.375,0.0,9.183,9.425,11.55,2020-12-15
0,Paris,5.554,97.375,0.017,0.017,0.0,7.975,8.517,15.263,2020-12-16
0,Paris,6.367,60.667,0.112,0.112,0.0,8.538,9.071,14.579,2020-12-17
0,Paris,4.688,41.792,0.0,0.0,0.0,7.688,7.704,14.688,2020-12-18
0,Paris,6.346,94.458,0.062,0.062,0.0,8.246,9.521,18.446,2020-12-19
0,Paris,5.675,64.458,0.0,0.0,0.0,8.546,8.562,14.575,2020-12-20
0,Paris,6.975,98.542,0.442,0.442,0.0,9.054,10.538,23.217,2020-12-21
0,Paris,11.483,98.417,0.458,0.458,0.0,12.3,14.062,23.071,2020-12-22
0,Paris,8.754,74.542,0.612,0.612,0.0,11.583,11.983,21.429,2020-12-23
0,Paris,1.804,82.875,0.4,0.392,0.008,7.483,6.238,21.038,2020-12-24
0,Paris,-0.629,45.333,0.021,0.021,0.0,4.829,3.421,15.358,2020-12-25
0,Paris,-1.262,80.875,0.0,0.0,0.0,3.812,3.046,15.992,2020-12-26
0,Paris,0.433,86.583,0.696,0.696,0.0,5.658,6.183,30.079,2020-12-27
0,Paris,-0.975,89.833,0.371,0.35,0.021,4.25,3.554,18.975,2020-12-28
0,Paris,0.004,88.292,0.083,0.083,0.0,4.05,3.779,14.2,2020-12-29
0,Paris,0.075,71.375,0.088,0.088,0.0,4.304,3.821,13.692,2020-12-30
0,Paris,-0.075,68.083,0.083,0.083,0.0,4.471,3.633,13.438,2020-12-31
0,Paris,-2.696,53.625,0.0,0.0,0.0,2.096,0.421,5.667,2021-01-01
0,Paris,-1.904,77.875,0.008,0.008,0.0,0.646,0.938,4.913,2021-01-02
0,Paris,-0.971,93.792,0.004,0.004,0.0,2.725,2.096,7.621,2021-01-03
0,Paris,-1.787,98.833,0.008,0.008,0.0,2.696,2.067,12.767,2021-01-04
0,Paris,-1.758,96.583,0.021,0.021,0.0,2.696,2.025,12.083,2021-01-05
0,Paris,-0.625,98.417,0.025,0.025,0.0,3.017,2.467,8.375,2021-01-06
0,Paris,-1.454,86.542,0.021,0.021,0.0,2.55,1.604,7.3,2021-01-07
0,Paris,-2.292,41.542,0.0,0.0,0.0,1.492,0.779,5.846,2021-01-08
0,Paris,-3.379,49.5,0.0,0.0,0.0,0.742,0.662,12.029,2021-01-09
0,Paris,-3.717,51.75,0.0,0.0,0.0,0.933,-0.121,8.721,2021-01-10
0,Paris,-1.358,92.625,0.0,0.0,0.0,0.596,2.25,11.321,2021-01-11
0,Paris,3.05,99.958,0.379,0.379,0.0,5.267,7.033,19.825,2021-01-12
0,Paris,4.688,99.125,0.083,0.083,0.0,6.533,7.717,15.275,2021-01-13
0,Paris,4.238,98.833,0.258,0.258,0.0,7.733,8.538,24.062,2021-01-14
0,Paris,-3.083,85.917,0.0,0.0,0.0,4.092,1.554,15.062,2021-01-15
0,Paris,-3.038,97.583,0.3,0.1,0.2,2.196,1.225,13.454,2021-01-16
0,Paris,0.992,59.708,0.042,0.042,0.0,4.067,4.562,13.458,2021-01-17
0,Paris,0.75,68.458,0.0,0.0,0.0,4.446,4.488,13.358,2021-01-18
0,Paris,0.938,96.375,0.212,0.212,0.0,5.217,5.821,22.825,2021-01-19
0,Paris,4.238,93.917,0.013,0.013,0.0,7.312,9.875,26.758,2021-01-20
0,Paris,3.517,83.75,0.417,0.417,0.0,7.742,8.912,30.258,2021-01-21
0,Paris,2.225,94.125,0.204,0.204,0.0,5.979,5.058,8.525,2021-01-22
0,Paris,-1.138,63.708,0.233,0.158,0.075,4.067,2.958,15.562,2021-01-23
0,Paris,-3.121,65.333,0.138,0.033,0.104,1.767,1.358,15.921,2021-01-24
0,Paris,-2.55,53.292,0.017,0.017,0.0,2.588,2.238,17.592,2021-01-25
0,Paris,-2.479,79.958,0.025,0.008,0.017,2.175,1.988,14.233,2021-01-26
0,Paris,2.879,99.958,0.217,0.217,0.0,4.638,6.079,13.617,2021-01-27
0,Paris,8.475,94.542,0.337,0.337,0.0,9.342,11.742,22.367,2021-01-28
0,Paris,5.162,68.458,0.108,0.108,0.0,9.308,9.954,26.871,2021-01-29
0,Paris,7.154,95.75,0.521,0.521,0.0,9.075,9.808,14.758,2021-01-30
0,Paris,7.087,100.0,0.442,0.442,0.0,8.467,8.767,7.533,2021-01-31
0,Paris,5.758,88.458,0.067,0.067,0.0,8.412,8.446,12.521,2021-02-01
0,Paris,8.225,77.583,0.092,0.092,0.0,9.862,11.525,21.296,2021-02-02
0,Paris,6.367,63.583,0.192,0.192,0.0,10.117,10.496,24.188,2021-02-03
0,Paris,6.238,83.167,0.104,0.104,0.0,8.446,8.354,9.046,2021-02-04
0,Paris,6.296,96.167,0.05,0.05,0.0,8.217,8.271,7.929,2021-02-05
0,Paris,5.096,97.875,0.658,0.658,0.0,7.567,7.429,10.138,2021-02-06
0,Paris,-0.192,98.917,0.158,0.125,0.033,5.233,3.363,11.612,2021-02-07
0,Paris,-4.275,93.583,0.004,0.0,0.004,2.738,-0.358,8.296,2021-02-08
0,Paris,-6.571,96.958,0.017,0.0,0.017,0.712,-1.721,13.396,2021-02-09
0,Paris,-9.271,45.667,0.1,0.0,0.104,-0.125,-3.412,17.8,2021-02-10
0,Paris,-8.508,61.0,0.0,0.0,0.0,-1.071,-2.863,16.325,2021-02-11
0,Paris,-8.171,75.458,0.0,0.0,0.0,-1.012,-2.058,18.883,2021-02-12
0,Paris,-8.967,55.875,0.0,0.0,0.0,-1.317,-3.25,14.879,2021-02-13
0,Paris,-6.504,67.083,0.0,0.0,0.0,-1.567,-0.95,15.904,2021-02-14
0,Paris,0.438,97.833,0.179,0.179,0.0,-0.729,4.829,17.867,2021-02-15
0,Paris,4.1,70.25,0.042,0.042,0.0,4.746,8.021,19.167,2021-02-16
0,Paris,5.804,69.042,0.0,0.0,0.0,7.492,9.246,18.054,2021-02-17
0,Paris,5.158,86.25,0.283,0.283,0.0,7.158,8.754,17.471,2021-02-18
0,Paris,6.208,75.208,0.0,0.0,0.0,7.029,8.987,13.263,2021-02-19
0,Paris,8.7,76.667,0.0,0.0,0.0,9.675,12.412,19.571,2021-02-20
0,Paris,8.504,77.5,0.0,0.0,0.0,10.304,11.642,13.754,2021-02-21
0,Paris,9.642,79.083,0.013,0.013,0.0,10.292,11.996,10.667,2021-02-22
0,Paris,10.479,31.125,0.0,0.0,0.0,11.608,13.179,17.196,2021-02-23
0,Paris,10.929,13.875,0.0,0.0,0.0,11.804,13.017,12.958,2021-02-24
0,Paris,10.171,80.75,0.004,0.004,0.0,11.554,12.125,10.262,2021-02-25
0,Paris,5.554,54.208,0.129,0.129,0.0,9.825,8.6,12.675,2021-02-26
0,Paris,1.25,0.583,0.0,0.0,0.0,7.296,5.279,14.771,2021-02-27
0,Paris,1.821,0.125,0.0,0.0,0.0,6.862,5.762,14.229,2021-02-28
0,Paris,3.021,0.0,0.0,0.0,0.0,6.883,6.062,8.825,2021-03-01
0,Paris,5.542,10.542,0.0,0.0,0.0,7.521,7.954,7.646,2021-03-02
0,Paris,8.55,38.708,0.05,0.05,0.0,9.575,10.467,7.342,2021-03-03
0,Paris,6.279,60.333,0.025,0.025,0.0,9.404,8.875,11.967,2021-03-04
0,Paris,-0.279,89.042,0.0,0.0,0.0,6.729,4.517,16.667,2021-03-05
0,Paris,-1.329,7.458,0.0,0.0,0.0,5.508,3.454,14.538,2021-03-06
0,Paris,-1.367,0.292,0.0,0.0,0.0,4.708,2.517,9.046,2021-03-07
0,Paris,-1.354,31.042,0.0,0.0,0.0,4.517,2.554,9.742,2021-03-08
0,Paris,1.796,38.417,0.004,0.004,0.0,5.55,5.021,8.138,2021-03-09
0,Paris,1.488,92.542,0.058,0.058,0.0,5.8,5.996,18.617,2021-03-10
0,Paris,4.85,70.458,0.104,0.104,0.0,9.133,10.288,31.008,2021-03-11
0,Paris,2.754,60.667,0.217,0.217,0.0,7.896,7.792,24.592,2021-03-12
0,Paris,1.912,79.792,0.283,0.283,0.0,8.112,7.779,30.321,2021-03-13
0,Paris,1.963,79.542,0.092,0.092,0.0,6.95,6.792,21.546,2021-03-14
0,Paris,4.312,73.083,0.213,0.213,0.0,8.429,8.412,20.242,2021-03-15
0,Paris,4.688,80.167,0.129,0.129,0.0,7.388,7.5,12.642,2021-03-16
0,Paris,2.229,95.0,0.096,0.096,0.0,7.425,7.033,22.625,2021-03-17
0,Paris,2.096,98.25,0.133,0.133,0.0,6.308,5.533,13.046,2021-03-18
0,Paris,-0.037,58.0,0.042,0.042,0.0,6.204,5.267,21.504,2021-03-19
0,Paris,0.05,34.167,0.0,0.0,0.0,5.633,3.904,12.146,2021-03-20
0,Paris,2.929,85.125,0.029,0.029,0.0,6.721,6.508,12.979,2021-03-21
0,Paris,2.05,78.75,0.0,0.0,0.0,6.913,5.446,9.629,2021-03-22
0,Paris,4.413,36.208,0.0,0.0,0.0,7.738,6.808,5.158,2021-03-23
0,Paris,5.975,51.292,0.0,0.0,0.0,8.788,8.662,8.683,2021-03-24
0,Paris,6.279,70.208,0.021,0.021,0.0,8.975,8.921,9.696,2021-03-25
0,Paris,5.083,62.667,0.117,0.117,0.0,8.987,9.104,17.942,2021-03-26
0,Paris,3.454,40.875,0.0,0.0,0.0,7.946,7.688,17.658,2021-03-27
0,Paris,6.721,58.583,0.0,0.0,0.0,9.696,9.917,12.604,2021-03-28
0,Paris,9.896,66.167,0.0,0.0,0.0,11.283,12.15,8.079,2021-03-29
0,Paris,12.1,3.083,0.0,0.0,0.0,12.767,13.7,8.079,2021-03-30
0,Paris,13.987,1.958,0.0,0.0,0.0,13.517,15.383,7.996,2021-03-31
0,Paris,14.65,13.917,0.0,0.0,0.0,14.396,16.112,9.546,2021-04-01
0,Paris,4.579,5.917,0.0,0.0,0.0,12.3,8.958,19.421,2021-04-02
0,Paris,2.183,47.375,0.0,0.0,0.0,9.733,7.104,19.675,2021-04-03
0,Paris,3.496,5.542,0.0,0.0,0.0,9.271,6.654,10.546,2021-04-04
0,Paris,0.7,65.167,0.046,0.046,0.0,6.733,4.754,14.458,2021-04-05
0,Paris,-2.117,37.458,0.038,0.013,0.025,5.337,2.725,14.379,2021-04-06
0,Paris,-0.442,40.625,0.0,0.0,0.0,5.871,3.863,12.375,2021-04-07
0,Paris,3.85,77.667,0.0,0.0,0.0,8.246,6.692,5.646,2021-04-08
0,Paris,6.954,95.792,0.204,0.204,0.0,9.175,9.654,8.946,2021-04-09
0,Paris,7.925,92.542,0.7,0.7,0.0,9.908,10.225,12.821,2021-04-10
0,Paris,1.688,78.125,0.062,0.062,0.0,7.292,5.888,16.379,2021-04-11
0,Paris,1.592,32.042,0.004,0.004,0.0,7.133,5.317,11.567,2021-04-12
0,Paris,1.775,21.042,0.0,0.0,0.0,7.575,5.546,11.175,2021-04-13
0,Paris,1.846,31.333,0.0,0.0,0.0,7.462,5.879,11.35,2021-04-14
0,Paris,1.463,26.375,0.013,0.013,0.0,7.629,5.75,14.433,2021-04-15
0,Paris,1.804,63.042,0.0,0.0,0.0,7.092,6.179,14.617,2021-04-16
0,Paris,4.729,59.25,0.0,0.0,0.0,9.288,8.771,15.321,2021-04-17
0,Paris,4.908,61.917,0.0,0.0,0.0,8.975,7.804,8.604,2021-04-18
0,Paris,7.425,35.792,0.0,0.0,0.0,10.308,9.654,6.579,2021-04-19
0,Paris,9.546,46.292,0.008,0.008,0.0,11.821,11.542,6.321,2021-04-20
0,Paris,9.142,21.625,0.029,0.029,0.0,12.05,11.612,10.196,2021-04-21
0,Paris,7.129,13.375,0.0,0.0,0.0,12.388,10.842,15.596,2021-04-22
0,Paris,7.996,0.0,0.0,0.0,0.0,12.538,11.571,13.321,2021-04-23
0,Paris,8.771,37.958,0.0,0.0,0.0,13.3,12.429,14.467,2021-04-24
0,Paris,6.583,33.167,0.0,0.0,0.0,13.242,11.292,20.633,2021-04-25
0,Paris,7.021,39.958,0.0,0.0,0.0,13.075,11.575,18.721,2021-04-26
0,Paris,8.612,18.333,0.0,0.0,0.0,13.408,11.638,8.142,2021-04-27
0,Paris,9.329,46.417,0.029,0.029,0.0,12.296,12.092,8.746,2021-04-28
0,Paris,6.75,62.083,0.033,0.033,0.0,11.829,10.004,11.338,2021-04-29
0,Paris,6.567,88.25,0.004,0.004,0.0,11.446,9.483,7.163,2021-04-30
0,Paris,6.229,91.25,0.167,0.167,0.0,10.088,8.6,6.892,2021-05-01
0,Paris,6.325,31.125,0.05,0.05,0.0,10.508,8.683,7.508,2021-05-02
0,Paris,6.762,72.083,0.0,0.0,0.0,10.904,10.987,16.346,2021-05-03
