location_id,date_id,apparent_temperature,cloud_cover,precipitation,rain,snow,soil_temperature,temperature,wind_speed
0,20200630,17.287,81.5,0.0,0.0,0.0,20.1,19.25,18.821
0,20200701,19.571,59.292,0.204,0.204,0.0,20.508,19.846,15.133
0,20200702,16.012,68.542,0.008,0.008,0.0,19.188,17.667,14.338
0,20200703,16.075,49.917,0.0,0.0,0.0,19.442,17.804,11.854
0,20200704,17.583,73.292,0.0,0.0,0.0,20.012,19.529,21.217
0,20200705,19.129,80.125,0.021,0.021,0.0,21.396,20.488,21.067
0,20200706,13.183,44.5,0.0,0.0,0.0,19.033,16.3,16.8
0,20200707,16.562,22.958,0.0,0.0,0.0,20.158,17.625,6.879
0,20200708,19.662,40.208,0.0,0.0,0.0,21.679,20.529,12.712
0,20200709,23.112,27.083,0.0,0.0,0.0,24.338,23.45,12.479
0,20200710,16.929,59.625,0.004,0.004,0.0,21.925,19.062,16.221
0,20200711,15.542,21.958,0.0,0.0,0.0,21.225,17.925,11.371
0,20200712,17.175,44.083,0.0,0.0,0.0,22.033,19.271,12.446
0,20200713,19.092,46.167,0.0,0.0,0.0,23.529,20.942,10.921
0,20200714,17.754,90.75,0.062,0.062,0.0,20.967,18.567,9.354
0,20200715,17.358,92.958,0.083,0.083,0.0,20.142,18.483,10.879
0,20200716,17.646,99.292,0.0,0.0,0.0,19.842,18.475,11.821
0,20200717,20.8,74.0,0.0,0.0,0.0,22.1,20.979,7.388
0,20200718,21.925,32.458,0.0,0.0,0.0,24.167,21.958,8.638
0,20200719,21.921,55.542,0.0,0.0,0.0,24.871,22.25,7.958
0,20200720,18.758,13.542,0.0,0.0,0.0,24.279,20.638,15.996
0,20200721,17.1,5.958,0.0,0.0,0.0,23.379,19.808,14.75
0,20200722,17.463,43.75,0.0,0.0,0.0,23.188,19.825,12.042
0,20200723,19.75,79.0,0.0,0.0,0.0,23.792,21.196,6.596
0,20200724,19.921,47.125,0.067,0.067,0.0,23.408,20.871,11.171
0,20200725,20.525,94.542,0.033,0.033,0.0,22.767,21.3,14.375
0,20200726,19.371,72.917,0.062,0.062,0.0,22.292,20.742,14.062
0,20200727,21.287,13.333,0.0,0.0,0.0,24.046,23.383,17.667
0,20200728,18.508,55.208,0.008,0.008,0.0,23.967,20.408,16.329
0,20200729,18.817,22.292,0.0,0.0,0.0,23.358,19.571,5.8
0,20200730,22.4,0.0,0.0,0.0,0.0,25.142,23.617,8.417
0,20200731,27.875,29.125,0.0,0.0,0.0,27.983,28.583,11.933
0,20200801,23.983,53.292,0.008,0.008,0.0,26.896,23.892,11.838
0,20200802,18.6,88.708,0.0,0.0,0.0,24.517,20.55,13.962
0,20200803,16.221,65.667,0.008,0.008,0.0,21.496,18.279,12.992
0,20200804,18.287,20.167,0.0,0.0,0.0,22.771,19.262,5.904
0,20200805,20.912,1.708,0.0,0.0,0.0,24.088,22.854,9.617
0,20200806,24.646,14.708,0.0,0.0,0.0,26.404,25.55,5.95
0,20200807,27.367,0.0,0.0,0.0,0.0,28.471,27.917,8.746
0,20200808,29.133,23.375,0.0,0.0,0.0,29.55,29.492,9.404
0,20200809,30.379,51.333,0.0,0.0,0.0,30.983,30.471,10.588
0,20200810,28.688,86.917,0.042,0.042,0.0,29.396,27.9,8.05
0,20200811,30.096,51.417,0.004,0.004,0.0,29.838,28.638,3.917
0,20200812,29.121,44.917,0.05,0.05,0.0,29.704,28.046,8.642
0,20200813,24.854,61.667,0.179,0.179,0.0,25.888,23.646,13.129
0,20200814,22.858,72.708,0.25,0.25,0.0,23.029,21.333,9.104
0,20200815,23.283,50.125,0.029,0.029,0.0,23.4,21.75,6.0
0,20200816,22.154,66.792,0.058,0.058,0.0,22.779,21.179,8.612
0,20200817,19.108,52.958,0.179,0.179,0.0,21.338,19.383,12.808
0,20200818,21.25,50.875,0.013,0.013,0.0,22.55,21.029,6.85
0,20200819,21.817,80.875,0.125,0.125,0.0,21.658,21.225,13.279
0,20200820,26.279,71.333,0.021,0.021,0.0,24.442,25.092,10.838
0,20200821,22.808,62.875,0.125,0.125,0.0,24.362,23.858,18.475
0,20200822,18.838,60.75,0.008,0.008,0.0,22.575,20.879,19.917
0,20200823,16.979,56.333,0.004,0.004,0.0,20.912,18.579,14.088
0,20200824,17.029,80.167,0.0,0.0,0.0,19.842,18.162,10.217
0,20200825,18.625,85.0,0.05,0.05,0.0,20.279,20.733,21.421
0,20200826,16.871,71.292,0.0,0.0,0.0,21.404,19.296,18.529
0,20200827,18.092,71.833,0.038,0.038,0.0,20.037,18.925,11.858
0,20200828,15.712,56.792,0.292,0.292,0.0,18.862,17.012,15.217
0,20200829,13.083,49.833,0.046,0.046,0.0,16.667,14.838,14.987
0,20200830,13.45,70.417,0.188,0.188,0.0,16.238,15.171,16.054
0,20200831,14.029,61.083,0.0,0.0,0.0,16.892,15.492,9.304
0,20200901,14.088,42.042,0.008,0.008,0.0,16.596,15.496,8.263
0,20200902,14.671,54.25,0.0,0.0,0.0,17.35,15.908,6.279
0,20200903,19.154,68.75,0.0,0.0,0.0,20.025,20.688,11.758
0,20200904,21.588,27.875,0.0,0.0,0.0,22.325,21.325,7.9
0,20200905,15.4,59.875,0.054,0.054,0.0,19.612,17.154,13.25
0,20200906,13.65,57.917,0.013,0.013,0.0,17.121,15.179,9.388
0,20200907,15.483,45.042,0.0,0.0,0.0,17.717,16.596,6.704
0,20200908,19.062,66.042,0.0,0.0,0.0,19.279,18.871,6.175
0,20200909,20.713,39.25,0.0,0.0,0.0,21.708,20.625,9.579
0,20200910,21.392,47.708,0.013,0.013,0.0,22.088,20.912,8.862
0,20200911,20.283,40.167,0.008,0.008,0.0,21.958,20.496,7.217
0,20200912,16.438,6.708,0.0,0.0,0.0,20.338,17.362,8.754
0,20200913,18.279,12.208,0.0,0.0,0.0,20.512,19.171,6.558
0,20200914,22.671,0.667,0.0,0.0,0.0,21.983,23.287,7.512
0,20200915,24.65,25.875,0.0,0.0,0.0,24.429,25.342,8.95
0,20200916,23.996,34.75,0.004,0.004,0.0,24.733,24.004,11.625
0,20200917,18.325,10.875,0.0,0.0,0.0,23.433,20.921,17.95
0,20200918,20.283,40.75,0.0,0.0,0.0,22.242,21.825,14.271
0,20200919,24.112,80.458,0.008,0.008,0.0,23.738,24.138,10.771
0,20200920,22.054,25.958,0.0,0.0,0.0,22.338,21.529,6.942
0,20200921,17.5,3.083,0.0,0.0,0.0,21.379,19.325,7.917
0,20200922,16.95,4.0,0.0,0.0,0.0,20.225,18.2,6.55
0,20200923,17.1,62.125,0.242,0.242,0.0,19.329,18.196,16.408
0,20200924,10.633,70.458,0.221,0.221,0.0,15.329,13.513,19.8
0,20200925,6.704,62.625,0.067,0.067,0.0,13.375,11.688,25.854
0,20200926,6.938,59.083,0.025,0.025,0.0,13.604,11.8,24.683
0,20200927,8.2,100.0,0.479,0.479,0.0,12.346,12.25,28.667
0,20200928,11.425,91.0,0.3,0.3,0.0,13.483,13.712,17.308
0,20200929,15.492,94.875,0.058,0.058,0.0,15.204,15.658,9.321
0,20200930,15.079,84.417,0.025,0.025,0.0,16.108,15.979,11.792
0,20201001,11.496,93.0,0.375,0.375,0.0,14.804,13.85,16.738
0,20201002,11.342,99.917,0.667,0.667,0.0,13.45,12.967,14.008
0,20201003,9.888,74.208,0.225,0.225,0.0,12.704,11.621,10.217
0,20201004,7.521,73.042,0.117,0.117,0.0,12.088,11.642,24.508
0,20201005,8.6,97.708,0.496,0.496,0.0,12.237,12.317,25.267
0,20201006,9.6,77.5,0.088,0.088,0.0,13.267,13.362,24.938
0,20201007,11.117,77.083,0.038,0.038,0.0,14.054,14.067,18.55
0,20201008,13.737,97.0,0.021,0.021,0.0,15.379,16.196,21.796
0,20201009,13.417,85.667,0.2,0.2,0.0,15.117,14.612,11.329
0,20201010,8.246,52.417,0.0,0.0,0.0,13.092,11.396,14.538
0,20201011,7.925,33.333,0.025,0.025,0.0,11.858,10.467,12.538
0,20201012,7.954,69.25,0.017,0.017,0.0,11.379,10.296,9.604
0,20201013,7.629,87.333,0.108,0.108,0.0,10.967,10.058,12.117
0,20201014,6.471,84.042,0.088,0.088,0.0,10.204,9.408,13.992
0,20201015,5.817,80.167,0.004,0.004,0.0,10.487,9.321,15.646
0,20201016,6.663,69.125,0.0,0.0,0.0,10.654,9.358,10.763
0,20201017,8.062,80.083,0.0,0.0,0.0,11.125,9.979,6.846
0,20201018,7.808,80.083,0.0,0.0,0.0,10.212,9.396,4.775
0,20201019,6.475,77.833,0.0,0.0,0.0,9.908,9.508,12.638
0,20201020,10.942,99.75,0.312,0.312,0.0,11.796,13.408,18.767
0,20201021,14.079,69.542,0.154,0.154,0.0,14.554,16.858,23.346
0,20201022,14.983,70.25,0.075,0.075,0.0,14.971,15.592,11.596
0,20201023,13.979,61.708,0.033,0.033,0.0,14.692,14.838,10.312
0,20201024,10.742,79.333,0.025,0.025,0.0,13.946,14.112,25.921
0,20201025,9.704,96.083,0.408,0.408,0.0,12.492,12.508,18.808
0,20201026,6.362,32.875,0.017,0.017,0.0,10.7,9.987,19.138
0,20201027,7.167,74.875,0.183,0.183,0.0,10.392,10.542,21.4
0,20201028,8.55,77.083,0.075,0.075,0.0,11.583,12.183,23.658
0,20201029,10.171,98.625,0.067,0.067,0.0,12.146,12.721,18.162
0,20201030,12.275,68.458,0.0,0.0,0.0,13.7,14.158,15.525
0,20201031,11.892,64.083,0.067,0.067,0.0,13.571,13.921,16.675
0,20201101,14.433,99.417,0.175,0.175,0.0,14.888,16.542,24.671
0,20201102,13.333,79.0,0.087,0.087,0.0,15.529,15.946,23.942
0,20201103,5.488,42.417,0.0,0.0,0.0,10.871,8.7,13.062
0,20201104,3.613,7.583,0.0,0.0,0.0,8.179,6.212,7.508
0,20201105,3.175,0.042,0.0,0.0,0.0,7.933,6.575,12.796
0,20201106,4.538,11.208,0.0,0.0,0.0,7.958,7.4,11.362
0,20201107,10.442,76.542,0.0,0.0,0.0,9.896,11.9,9.55
0,20201108,12.558,65.417,0.013,0.013,0.0,12.279,13.604,10.142
0,20201109,11.583,68.083,0.05,0.05,0.0,12.183,12.275,6.862
0,20201110,11.071,64.208,0.046,0.046,0.0,12.033,11.671,5.896
0,20201111,9.208,92.333,0.004,0.004,0.0,11.025,10.796,10.054
0,20201112,8.671,48.625,0.029,0.029,0.0,11.342,11.167,13.108
0,20201113,10.108,82.625,0.079,0.079,0.0,11.233,12.279,15.392
0,20201114,10.708,75.0,0.083,0.083,0.0,12.333,13.25,17.375
0,20201115,9.083,77.917,0.162,0.162,0.0,12.642,13.483,29.154
0,20201116,7.85,91.0,0.0,0.0,0.0,11.621,11.454,19.125
0,20201117,9.317,85.208,0.0,0.0,0.0,11.562,11.392,11.888
0,20201118,8.721,31.417,0.008,0.008,0.0,10.933,11.317,14.858
0,20201119,5.783,46.792,0.083,0.083,0.0,10.229,9.517,19.142
0,20201120,4.121,72.708,0.0,0.0,0.0,8.188,6.496,6.571
0,20201121,3.137,65.833,0.0,0.0,0.0,7.612,6.346,11.267
0,20201122,4.65,88.042,0.017,0.017,0.0,7.571,6.992,6.979
0,20201123,7.508,79.792,0.0,0.0,0.0,9.129,8.987,5.746
0,20201124,3.354,86.0,0.0,0.0,0.0,7.554,6.138,9.775
0,20201125,5.421,57.833,0.0,0.0,0.0,7.708,7.929,10.025
0,20201126,3.146,7.583,0.0,0.0,0.0,6.383,5.35,5.696
0,20201127,4.371,50.583,0.0,0.0,0.0,7.058,6.362,6.208
0,20201128,2.662,16.5,0.0,0.0,0.0,6.008,5.288,8.008
0,20201129,-0.358,45.708,0.0,0.0,0.0,4.333,2.85,8.883
0,20201130,-0.817,68.875,0.004,0.004,0.0,3.546,2.35,7.617
0,20201201,2.875,52.083,0.046,0.046,0.0,6.404,7.079,19.733
0,20201202,4.033,92.583,0.046,0.046,0.0,7.121,6.933,11.025
0,20201203,2.517,99.708,0.358,0.358,0.0,6.7,6.696,21.037
0,20201204,0.483,55.792,0.025,0.025,0.0,6.258,5.167,19.929
0,20201205,-0.358,74.083,0.121,0.121,0.0,4.396,4.129,18.579
0,20201206,0.883,81.583,0.058,0.058,0.0,4.388,3.767,7.95
0,20201207,-0.146,94.083,0.0,0.0,0.0,3.754,2.792,7.717
0,20201208,-1.917,45.333,0.0,0.0,0.0,2.7,1.404,8.529
0,20201209,-1.121,71.375,0.0,0.0,0.0,2.262,2.283,10.271
0,20201210,1.079,95.417,0.0,0.0,0.0,4.512,4.862,14.525
0,20201211,5.55,90.25,0.658,0.658,0.0,7.217,8.525,15.942
0,20201212,4.675,63.042,0.112,0.112,0.0,7.508,7.8,15.367
0,20201213,2.125,92.958,0.05,0.05,0.0,5.862,5.883,16.646
0,20201214,7.229,86.917,0.179,0.179,0.0,8.679,10.142,17.762
0,20201215,7.279,56.5,0.375,0.375,0.0,9.183,9.425,11.55
0,20201216,5.554,97.375,0.017,0.017,0.0,7.975,8.517,15.263
0,20201217,6.367,60.667,0.112,0.112,0.0,8.538,9.071,14.579
0,20201218,4.688,41.792,0.0,0.0,0.0,7.688,7.704,14.688
0,20201219,6.346,94.458,0.062,0.062,0.0,8.246,9.521,18.446
0,20201220,5.675,64.458,0.0,0.0,0.0,8.546,8.562,14.575
0,20201221,6.975,98.542,0.442,0.442,0.0,9.054,10.538,23.217
0,20201222,11.483,98.417,0.458,0.458,0.0,12.3,14.062,23.071
0,20201223,8.754,74.542,0.612,0.612,0.0,11.583,11.983,21.429
0,20201224,1.804,82.875,0.4,0.392,0.008,7.483,6.238,21.038
0,20201225,-0.629,45.333,0.021,0.021,0.0,4.829,3.421,15.358
0,20201226,-1.262,80.875,0.0,0.0,0.0,3.812,3.046,15.992
0,20201227,0.433,86.583,0.696,0.696,0.0,5.658,6.183,30.079
0,20201228,-0.975,89.833,0.371,0.35,0.021,4.25,3.554,18.975
0,20201229,0.004,88.292,0.083,0.083,0.0,4.05,3.779,14.2
0,20201230,0.075,71.375,0.088,0.088,0.0,4.304,3.821,13.692
0,20201231,-0.075,68.083,0.083,0.083,0.0,4.471,3.633,13.438
0,20210101,-2.696,53.625,0.0,0.0,0.0,2.096,0.421,5.667
0,20210102,-1.904,77.875,0.008,0.008,0.0,0.646,0.938,4.913
0,20210103,-0.971,93.792,0.004,0.004,0.0,2.725,2.096,7.621
0,20210104,-1.787,98.833,0.008,0.008,0.0,2.696,2.067,12.767
0,20210105,-1.758,96.583,0.021,0.021,0.0,2.696,2.025,12.083
0,20210106,-0.625,98.417,0.025,0.025,0.0,3.017,2.467,8.375
0,20210107,-1.454,86.542,0.021,0.021,0.0,2.55,1.604,7.3
0,20210108,-2.292,41.542,0.0,0.0,0.0,1.492,0.779,5.846
0,20210109,-3.379,49.5,0.0,0.0,0.0,0.742,0.662,12.029
0,20210110,-3.717,51.75,0.0,0.0,0.0,0.933,-0.121,8.721
0,20210111,-1.358,92.625,0.0,0.0,0.0,0.596,2.25,11.321
0,20210112,3.05,99.958,0.379,0.379,0.0,5.267,7.033,19.825
0,20210113,4.688,99.125,0.083,0.083,0.0,6.533,7.717,15.275
0,20210114,4.238,98.833,0.258,0.258,0.0,7.733,8.538,24.062
0,20210115,-3.083,85.917,0.0,0.0,0.0,4.092,1.554,15.062
0,20210116,-3.038,97.583,0.3,0.1,0.2,2.196,1.225,13.454
0,20210117,0.992,59.708,0.042,0.042,0.0,4.067,4.562,13.458
0,20210118,0.75,68.458,0.0,0.0,0.0,4.446,4.488,13.358
0,20210119,0.938,96.375,0.212,0.212,0.0,5.217,5.821,22.825
0,20210120,4.238,93.917,0.013,0.013,0.0,7.312,9.875,26.758
0,20210121,3.517,83.75,0.417,0.417,0.0,7.742,8.912,30.258
0,20210122,2.225,94.125,0.204,0.204,0.0,5.979,5.058,8.525
0,20210123,-1.138,63.708,0.233,0.158,0.075,4.067,2.958,15.562
0,20210124,-3.121,65.333,0.138,0.033,0.104,1.767,1.358,15.921
0,20210125,-2.55,53.292,0.017,0.017,0.0,2.588,2.238,17.592
0,20210126,-2.479,79.958,0.025,0.008,0.017,2.175,1.988,14.233
0,20210127,2.879,99.958,0.217,0.217,0.0,4.638,6.079,13.617
0,20210128,8.475,94.542,0.337,0.337,0.0,9.342,11.742,22.367
0,20210129,5.162,68.458,0.108,0.108,0.0,9.308,9.954,26.871
0,20210130,7.154,95.75,0.521,0.521,0.0,9.075,9.808,14.758
0,20210131,7.087,100.0,0.442,0.442,0.0,8.467,8.767,7.533
0,20210201,5.758,88.458,0.067,0.067,0.0,8.412,8.446,12.521
0,20210202,8.225,77.583,0.092,0.092,0.0,9.862,11.525,21.296
0,20210203,6.367,63.583,0.192,0.192,0.0,10.117,10.496,24.188
0,20210204,6.238,83.167,0.104,0.104,0.0,8.446,8.354,9.046
0,20210205,6.296,96.167,0.05,0.05,0.0,8.217,8.271,7.929
0,20210206,5.096,97.875,0.658,0.658,0.0,7.567,7.429,10.138
0,20210207,-0.192,98.917,0.158,0.125,0.033,5.233,3.363,11.612
0,20210208,-4.275,93.583,0.004,0.0,0.004,2.738,-0.358,8.296
0,20210209,-6.571,96.958,0.017,0.0,0.017,0.712,-1.721,13.396
0,20210210,-9.271,45.667,0.1,0.0,0.104,-0.125,-3.412,17.8
0,20210211,-8.508,61.0,0.0,0.0,0.0,-1.071,-2.863,16.325
0,20210212,-8.171,75.458,0.0,0.0,0.0,-1.012,-2.058,18.883
0,20210213,-8.967,55.875,0.0,0.0,0.0,-1.317,-3.25,14.879
0,20210214,-6.504,67.083,0.0,0.0,0.0,-1.567,-0.95,15.904
0,20210215,0.438,97.833,0.179,0.179,0.0,-0.729,4.829,17.867
0,20210216,4.1,70.25,0.042,0.042,0.0,4.746,8.021,19.167
0,20210217,5.804,69.042,0.0,0.0,0.0,7.492,9.246,18.054
0,20210218,5.158,86.25,0.283,0.283,0.0,7.158,8.754,17.471
0,20210219,6.208,75.208,0.0,0.0,0.0,7.029,8.987,13.263
0,20210220,8.7,76.667,0.0,0.0,0.0,9.675,12.412,19.571
0,20210221,8.504,77.5,0.0,0.0,0.0,10.304,11.642,13.754
0,20210222,9.642,79.083,0.013,0.013,0.0,10.292,11.996,10.667
0,20210223,10.479,31.125,0.0,0.0,0.0,11.608,13.179,17.196
0,20210224,10.929,13.875,0.0,0.0,0.0,11.804,13.017,12.958
0,20210225,10.171,80.75,0.004,0.004,0.0,11.554,12.125,10.262
0,20210226,5.554,54.208,0.129,0.129,0.0,9.825,8.6,12.675
0,20210227,1.25,0.583,0.0,0.0,0.0,7.296,5.279,14.771
0,20210228,1.821,0.125,0.0,0.0,0.0,6.862,5.762,14.229
0,20210301,3.021,0.0,0.0,0.0,0.0,6.883,6.062,8.825
0,20210302,5.542,10.542,0.0,0.0,0.0,7.521,7.954,7.646
0,20210303,8.55,38.708,0.05,0.05,0.0,9.575,10.467,7.342
0,20210304,6.279,60.333,0.025,0.025,0.0,9.404,8.875,11.967
0,20210305,-0.279,89.042,0.0,0.0,0.0,6.729,4.517,16.667
0,20210306,-1.329,7.458,0.0,0.0,0.0,5.508,3.454,14.538
0,20210307,-1.367,0.292,0.0,0.0,0.0,4.708,2.517,9.046
0,20210308,-1.354,31.042,0.0,0.0,0.0,4.517,2.554,9.742
0,20210309,1.796,38.417,0.004,0.004,0.0,5.55,5.021,8.138
0,20210310,1.488,92.542,0.058,0.058,0.0,5.8,5.996,18.617
0,20210311,4.85,70.458,0.104,0.104,0.0,9.133,10.288,31.008
0,20210312,2.754,60.667,0.217,0.217,0.0,7.896,7.792,24.592
0,20210313,1.912,79.792,0.283,0.283,0.0,8.112,7.779,30.321
0,20210314,1.963,79.542,0.092,0.092,0.0,6.95,6.792,21.546
0,20210315,4.312,73.083,0.213,0.213,0.0,8.429,8.412,20.242
0,20210316,4.688,80.167,0.129,0.129,0.0,7.388,7.5,12.642
0,20210317,2.229,95.0,0.096,0.096,0.0,7.425,7.033,22.625
0,20210318,2.096,98.25,0.133,0.133,0.0,6.308,5.533,13.046
0,20210319,-0.037,58.0,0.042,0.042,0.0,6.204,5.267,21.504
0,20210320,0.05,34.167,0.0,0.0,0.0,5.633,3.904,12.146
0,20210321,2.929,85.125,0.029,0.029,0.0,6.721,6.508,12.979
0,20210322,2.05,78.75,0.0,0.0,0.0,6.913,5.446,9.629
0,20210323,4.413,36.208,0.0,0.0,0.0,7.738,6.808,5.158
0,20210324,5.975,51.292,0.0,0.0,0.0,8.788,8.662,8.683
0,20210325,6.279,70.208,0.021,0.021,0.0,8.975,8.921,9.696
0,20210326,5.083,62.667,0.117,0.117,0.0,8.987,9.104,17.942
0,20210327,3.454,40.875,0.0,0.0,0.0,7.946,7.688,17.658
0,20210328,6.721,58.583,0.0,0.0,0.0,9.696,9.917,12.604
0,20210329,9.896,66.167,0.0,0.0,0.0,11.283,12.15,8.079
0,20210330,12.1,3.083,0.0,0.0,0.0,12.767,13.7,8.079
0,20210331,13.987,1.958,0.0,0.0,0.0,13.517,15.383,7.996
0,20210401,14.65,13.917,0.0,0.0,0.0,14.396,16.112,9.546
0,20210402,4.579,5.917,0.0,0.0,0.0,12.3,8.958,19.421
0,20210403,2.183,47.375,0.0,0.0,0.0,9.733,7.104,19.675
0,20210404,3.496,5.542,0.0,0.0,0.0,9.271,6.654,10.546
0,20210405,0.7,65.167,0.046,0.046,0.0,6.733,4.754,14.458
0,20210406,-2.117,37.458,0.038,0.013,0.025,5.337,2.725,14.379
0,20210407,-0.442,40.625,0.0,0.0,0.0,5.871,3.863,12.375
0,20210408,3.85,77.667,0.0,0.0,0.0,8.246,6.692,5.646
0,20210409,6.954,95.792,0.204,0.204,0.0,9.175,9.654,8.946
0,20210410,7.925,92.542,0.7,0.7,0.0,9.908,10.225,12.821
0,20210411,1.688,78.125,0.062,0.062,0.0,7.292,5.888,16.379
0,20210412,1.592,32.042,0.004,0.004,0.0,7.133,5.317,11.567
0,20210413,1.775,21.042,0.0,0.0,0.0,7.575,5.546,11.175
0,20210414,1.846,31.333,0.0,0.0,0.0,7.462,5.879,11.35
0,20210415,1.463,26.375,0.013,0.013,0.0,7.629,5.75,14.433
0,20210416,1.804,63.042,0.0,0.0,0.0,7.092,6.179,14.617
0,20210417,4.729,59.25,0.0,0.0,0.0,9.288,8.771,15.321
0,20210418,4.908,61.917,0.0,0.0,0.0,8.975,7.804,8.604
0,20210419,7.425,35.792,0.0,0.0,0.0,10.308,9.654,6.579
0,20210420,9.546,46.292,0.008,0.008,0.0,11.821,11.542,6.321
0,20210421,9.142,21.625,0.029,0.029,0.0,12.05,11.612,10.196
0,20210422,7.129,13.375,0.0,0.0,0.0,12.388,10.842,15.596
0,20210423,7.996,0.0,0.0,0.0,0.0,12.538,11.571,13.321
0,20210424,8.771,37.958,0.0,0.0,0.0,13.3,12.429,14.467
0,20210425,6.583,33.167,0.0,0.0,0.0,13.242,11.292,20.633
0,20210426,7.021,39.958,0.0,0.0,0.0,13.075,11.575,18.721
0,20210427,8.612,18.333,0.0,0.0,0.0,13.408,11.638,8.142
0,20210428,9.329,46.417,0.029,0.029,0.0,12.296,12.092,8.746
0,20210429,6.75,62.083,0.033,0.033,0.0,11.829,10.004,11.338
0,20210430,6.567,88.25,0.004,0.004,0.0,11.446,9.483,7.163
0,20210501,6.229,91.25,0.167,0.167,0.0,10.088,8.6,6.892
0,20210502,6.325,31.125,0.05,0.05,0.0,10.508,8.683,7.508
0,20210503,6.762,72.083,0.0,0.0,0.0,10.904,10.987,16.346
0,20210504,6.212,80.5,0.117,0.117,0.0,11.317,11.042,25.121
0,20210505,4.817,59.708,0.083,0.083,0.0,10.629,9.033,17.15
0,20210506,5.9,98.375,0.25,0.25,0.0,9.554,8.592,10.425
0,20210507,7.192,52.375,0.0,0.0,0.0,11.033,10.062,9.283
0,20210508,11.75,89.417,0.025,0.025,0.0,13.171,14.604,16.725
0,20210509,16.883,77.708,0.029,0.029,0.0,17.108,19.188,19.917
0,20210510,12.171,66.208,0.196,0.196,0.0,15.717,14.812,17.112
0,20210511,10.104,75.292,0.029,0.029,0.0,13.642,12.483,10.888
0,20210512,9.292,61.208,0.054,0.054,0.0,12.962,11.783,12.542
0,20210513,9.046,64.875,0.171,0.171,0.0,12.712,11.546,12.588
0,20210514,8.179,60.083,0.067,0.067,0.0,12.054,10.729,13.288
0,20210515,8.542,78.833,0.167,0.167,0.0,12.088,11.771,18.721
0,20210516,9.367,60.417,0.275,0.275,0.0,12.612,12.5,19.229
0,20210517,8.846,59.583,0.217,0.217,0.0,12.767,12.267,20.688
0,20210518,9.487,50.75,0.033,0.033,0.0,13.217,12.071,13.208
0,20210519,8.271,56.5,0.221,0.221,0.0,12.417,11.421,16.338
0,20210520,9.083,84.708,0.0,0.0,0.0,12.621,12.571,17.238
0,20210521,8.658,55.25,0.017,0.017,0.0,13.967,13.654,26.638
0,20210522,7.821,38.292,0.108,0.108,0.0,13.217,12.296,23.929
0,20210523,8.912,51.583,0.004,0.004,0.0,12.908,12.879,19.562
0,20210524,7.592,76.25,0.225,0.225,0.0,12.921,12.133,25.1
0,20210525,7.408,75.667,0.175,0.175,0.0,12.275,11.562,21.808
0,20210526,8.846,82.667,0.275,0.275,0.0,12.383,11.9,17.558
0,20210527,12.092,33.458,0.0,0.0,0.0,14.35,13.254,5.358
0,20210528,13.921,50.375,0.0,0.0,0.0,15.808,15.133,9.538
0,20210529,14.412,65.333,0.0,0.0,0.0,16.479,16.162,11.171
0,20210530,14.962,26.917,0.0,0.0,0.0,17.646,16.925,12.921
0,20210531,15.758,0.0,0.0,0.0,0.0,18.121,17.746,12.204
0,20210601,18.867,7.0,0.0,0.0,0.0,19.267,19.583,9.354
0,20210602,20.692,57.458,0.129,0.129,0.0,20.442,20.146,11.188
0,20210603,22.362,77.542,0.112,0.112,0.0,21.392,20.821,5.188
0,20210604,17.329,98.458,0.471,0.471,0.0,18.004,17.196,10.867
0,20210605,15.221,89.417,0.017,0.017,0.0,17.654,16.7,13.708
0,20210606,16.262,50.333,0.0,0.0,0.0,18.396,17.267,9.654
0,20210607,17.658,49.125,0.0,0.0,0.0,19.488,18.292,8.312
0,20210608,18.558,40.292,0.0,0.0,0.0,20.037,18.842,7.625
0,20210609,20.771,66.458,0.0,0.0,0.0,21.463,20.508,5.95
0,20210610,20.975,26.375,0.0,0.0,0.0,22.708,20.817,8.396
0,20210611,20.758,20.542,0.004,0.004,0.0,22.5,20.508,9.546
0,20210612,19.133,61.042,0.0,0.0,0.0,21.738,19.217,10.575
0,20210613,19.017,2.083,0.0,0.0,0.0,22.238,20.213,11.625
0,20210614,22.146,0.125,0.0,0.0,0.0,23.412,22.175,6.946
0,20210615,24.054,50.625,0.0,0.0,0.0,25.017,23.217,6.983
0,20210616,26.804,28.792,0.0,0.0,0.0,26.162,25.688,8.75
0,20210617,25.454,90.375,0.271,0.271,0.0,24.933,24.046,11.362
0,20210618,22.554,41.667,0.167,0.167,0.0,23.233,22.146,16.075
0,20210619,21.725,88.875,0.362,0.362,0.0,21.758,20.162,7.171
0,20210620,20.104,77.333,0.046,0.046,0.0,20.254,19.562,7.996
0,20210621,20.417,61.25,0.058,0.058,0.0,20.862,19.787,7.712
0,20210622,15.5,90.083,0.413,0.413,0.0,17.958,15.967,12.013
0,20210623,13.025,91.375,0.021,0.021,0.0,16.717,14.767,14.212
0,20210624,13.667,50.5,0.0,0.0,0.0,16.879,15.275,10.533
0,20210625,16.162,65.417,0.525,0.525,0.0,17.092,16.238,7.708
0,20210626,18.404,96.167,0.346,0.346,0.0,18.046,17.779,7.146
0,20210627,19.838,94.917,0.325,0.325,0.0,18.808,18.775,6.475
0,20210628,18.929,61.5,0.179,0.179,0.0,19.275,18.238,7.188
0,20210629,15.737,85.833,0.2,0.2,0.0,16.767,15.5,5.379
